ProcessName , Mobile Device Vitals
StartReplayTime ,	2020-01-15 18:01:03
Limits			,-1		,-1		,-1 
Time  ,  Cpu (in %) ,  Memory (in KB) ,  Free Memory (in KB) 
2020-01-15 18:01:03   ,  0 ,  0 ,  0 
2020-01-15 18:01:05 ,  0 ,  0 ,  0
2020-01-15 18:01:06 ,  0 ,  0 ,  0
2020-01-15 18:01:07 ,  0 ,  0 ,  0
2020-01-15 18:01:08 ,  0 ,  0 ,  0
2020-01-15 18:01:09 ,  0 ,  0 ,  0
2020-01-15 18:01:10 ,  0 ,  0 ,  0
2020-01-15 18:01:11 ,  0 ,  0 ,  0
2020-01-15 18:01:12 ,  0 ,  0 ,  0
